#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
4314949	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
4315641	3	11	5	2	2	0	2	2	37	3	7	4	2	3	2	4	14	9
4315732	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4315843	42	40	137	79	125	73	52	60	26	56	68	29	59	82	36	64	111	75
4315844	0	0	1	2	0	0	1	0	0	1	1	1	1	0	0	1	0	0
4316013	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0
4316015	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	2
4316722	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4316737	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
4316762	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
4316862	1	0	1	5	3	2	0	0	0	1	0	0	0	0	0	1	0	3
4317170	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0
4317276	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
4317751	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4317795	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4318219	2	5	10	1	1	6	4	1	1	1	4	0	2	0	4	0	6	7
4318693	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
4318809	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4318935	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4319045	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
4319239	90	57	68	115	115	159	17	16	35	22	44	38	46	48	36	57	56	40
4319263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
4319297	2	0	0	1	2	2	1	0	0	0	2	0	0	0	0	1	1	1
4319571	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1
4319589	0	1	0	2	1	0	1	1	2	2	0	3	2	2	1	2	0	2
4319591	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4319624	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
4319933	10	7	17	8	18	13	6	9	4	6	14	7	7	6	9	3	9	10
4319936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4320381	1	1	7	5	0	2	5	1	3	2	4	4	0	1	2	2	3	1
4320428	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4320648	0	0	0	0	0	1	1	3	2	0	1	0	2	0	1	0	0	0
4320653	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4320901	2	0	0	0	0	0	1	1	0	1	0	8	4	0	2	0	0	1
4321043	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4321045	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4321049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4321175	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4321316	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
4321466	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4321498	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
4321627	9	11	2	5	9	6	12	2	7	4	11	10	13	8	16	8	18	12
4322378	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
4322410	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	0	1	0
4322535	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
432284	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4323006	0	0	0	0	1	1	1	0	2	1	0	0	2	0	1	2	1	0
4323374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4323564	0	2	0	0	0	1	4	2	3	1	0	4	1	3	3	2	2	0
4323731	0	0	1	0	0	1	0	1	1	0	1	2	1	0	0	1	0	2
4323749	3	3	2	4	0	4	1	3	3	1	0	2	3	2	7	3	3	4
4324288	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
4324342	0	1	3	1	0	3	0	3	1	0	2	2	0	0	0	1	2	1
4324351	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4324360	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4324432	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4324733	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4325011	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4325081	6	18	5	9	9	4	12	7	6	5	8	10	10	8	7	4	10	7
4325163	8	14	23	8	13	13	1	3	3	6	5	1	2	1	7	5	5	7
4325926	8	1	1	5	3	3	9	4	7	2	5	2	4	3	2	9	3	2
4326152	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4326369	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4326464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4326874	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
4327028	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
4327112	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4327555	0	0	0	0	0	1	2	0	0	1	2	0	0	0	0	0	1	1
4327717	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4327829	5	4	2	2	2	3	4	3	0	1	2	2	1	2	1	4	4	4
4327844	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1
4327907	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4327914	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4328259	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4328454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4328471	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4328978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4328999	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4329073	6	10	3	4	3	11	12	5	9	5	8	8	5	8	10	7	2	6
4329093	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4329542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4329610	2	0	0	0	0	0	0	1	1	0	1	0	3	0	0	0	0	0
4329616	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
4329855	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4330207	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4330365	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4330638	0	0	0	0	1	0	2	0	0	0	1	0	2	0	0	0	0	0
4330963	2	3	2	7	3	3	2	2	2	0	3	4	5	3	5	6	5	3
4331429	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
4331648	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4331654	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4331815	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2
4332047	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0
4332061	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4332126	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4332155	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4332185	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
4332238	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4332771	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4333253	1	1	0	0	0	2	3	1	2	0	1	2	0	5	2	0	0	1
4333372	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4333416	2	1	2	3	5	2	0	1	0	1	1	0	0	0	1	0	2	2
4333556	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
4333971	0	1	2	0	0	0	1	3	0	0	1	0	0	0	2	0	0	1
4334137	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4334383	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4334695	0	0	0	3	2	1	2	1	0	2	1	0	1	3	2	1	0	2
4334822	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4334907	0	0	0	0	1	2	0	8	2	0	0	0	3	3	0	0	0	0
4335	0	0	0	0	0	0	0	0	1	1	0	1	0	2	2	4	0	0
4335042	1	1	0	0	2	0	1	3	1	0	0	5	1	0	1	0	0	1
4335433	0	0	0	0	1	0	1	0	4	0	0	1	0	0	0	0	0	0
4335436	1	2	1	1	1	1	3	1	1	1	3	4	1	1	3	1	0	2
4335446	0	2	0	0	0	0	2	1	0	4	3	2	0	1	1	0	1	1
4335672	3	1	0	1	1	1	0	2	2	2	1	0	0	1	0	0	0	0
4335832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4335968	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	0
4336218	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4336436	2	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	1
4336437	5	1	1	4	2	2	1	1	2	1	0	0	2	1	2	1	1	0
4336622	0	1	3	2	0	0	4	2	4	0	1	10	0	2	1	1	3	0
4336651	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0
4336960	1	0	0	7	0	1	6	6	11	24	0	0	0	1	0	0	1	1
4337241	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0
4337621	0	2	0	0	0	1	2	2	6	0	2	0	1	0	0	1	2	2
4337631	5	5	27	8	1	5	11	7	5	9	4	8	3	1	9	7	3	9
4337734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4337748	0	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0
4337833	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4337868	2	4	3	1	3	3	0	1	5	3	2	3	1	4	3	2	1	5
4337902	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4337931	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
4338115	2	2	1	5	7	0	1	3	0	0	0	0	1	2	0	0	0	1
4338192	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4338750	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4338800	0	1	2	1	0	3	0	0	2	0	0	5	0	0	1	0	0	0
4338815	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
433883	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4339018	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4339146	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4339358	9	5	4	4	3	6	9	18	4	6	3	9	5	3	2	6	5	11
4339415	3	4	1	2	8	1	3	2	1	2	4	3	2	1	6	4	2	5
4339417	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4339472	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
4339765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4339767	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4339774	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4340215	1	0	1	0	3	0	0	1	0	2	2	0	1	0	4	0	0	0
4340495	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
4340498	2	1	0	2	0	3	12	3	2	2	2	1	1	2	7	2	6	10
4341023	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4341330	14	5	8	7	3	7	40	24	47	39	28	20	38	51	29	40	26	15
4341675	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0
4341738	0	0	5	0	1	0	0	1	0	0	0	0	4	1	2	1	0	0
4342107	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4342193	0	1	1	0	0	3	4	1	0	0	1	4	1	0	0	0	0	0
4342298	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4342317	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	1
434250	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
4343167	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4343196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4343392	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4343854	0	4	0	0	0	3	2	0	3	0	1	0	0	0	0	2	2	2
4344099	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4344241	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0
4344420	4	1	2	2	0	0	3	2	1	5	5	4	2	2	3	2	3	3
4344483	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0
4344753	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4345036	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4345227	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2	0
4345359	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4345361	1	0	4	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0
4345367	0	0	0	2	1	2	1	0	1	0	0	0	1	0	3	3	1	1
4345774	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4345857	5	5	3	0	3	9	3	1	4	4	6	4	4	5	13	5	1	6
4345881	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4345946	0	1	0	8	0	0	2	0	0	0	0	0	0	0	1	0	0	0
4346541	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4346798	0	0	0	0	1	2	1	0	3	1	1	1	1	0	0	4	0	0
4347672	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
4347742	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4348041	0	3	1	0	0	0	10	23	14	2	3	11	7	7	6	6	6	0
4348098	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4348101	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4348253	0	0	0	0	0	1	0	0	1	0	0	3	2	0	0	1	6	4
4348258	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
4348382	2	3	2	5	3	2	0	2	5	4	0	2	7	2	1	3	1	3
4348493	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4348509	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
4348745	1	1	0	0	0	0	0	0	1	0	1	0	0	3	1	0	1	2
4349094	1	0	0	0	1	0	1	1	1	1	2	1	0	0	0	1	2	1
4349101	2	0	0	0	0	0	0	0	1	0	2	1	0	1	1	0	0	0
4349122	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1
4349251	3	1	1	0	0	0	1	0	3	1	2	5	0	2	3	1	2	3
4349313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
4349320	4	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
4349357	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4349649	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0
4349733	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	2	1	0
4350042	10	5	17	11	12	5	4	5	16	6	5	9	11	9	3	8	7	1
4350044	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4350439	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
4350562	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
4350686	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4350690	1	0	0	1	0	1	5	2	1	0	4	1	0	1	0	2	1	1
4350694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4350702	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4350964	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4351185	2	0	1	1	2	1	0	1	0	0	0	0	0	0	1	0	1	1
4351337	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
4351392	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4351683	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4351920	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4352292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4352798	0	0	1	0	0	0	1	3	5	1	1	0	0	0	0	1	0	0
4353063	10	4	9	5	10	9	10	6	5	7	6	11	12	10	9	8	3	13
4353264	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
4353943	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0
4354333	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
4354368	7	10	0	4	0	5	14	14	13	20	24	7	15	26	18	20	6	8
4354415	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4354744	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4354769	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4355253	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0
4355317	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4355808	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0
435628	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
4356305	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4356361	6	7	13	10	11	10	8	4	7	4	14	13	3	11	8	10	3	1
4356371	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4356421	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4356724	4	3	4	1	0	1	2	3	2	3	0	1	1	3	2	1	0	2
4357037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4357500	0	1	0	2	1	0	1	0	0	1	0	0	1	0	0	0	1	0
4357676	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4357733	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
4357793	0	0	0	0	1	0	0	5	0	1	2	0	0	0	1	0	1	0
4357881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4357957	2	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	2
4357991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4358255	164	166	107	87	90	121	113	126	92	143	91	86	49	36	81	48	66	80
4358273	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4358484	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4358703	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4358716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
4358809	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4359062	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4359270	2	2	2	2	0	1	3	0	2	0	0	2	0	4	1	2	1	2
4359362	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4360236	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4360252	15	27	3	9	13	8	7	11	15	15	11	10	13	8	17	12	13	18
4361104	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4361146	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
4361147	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4361328	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1
4361340	4	2	2	2	0	1	3	1	0	0	2	4	3	1	3	0	0	1
4361435	27	19	39	102	64	75	10	7	32	15	18	16	45	64	29	37	38	34
4361452	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4361686	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1
4361861	2	1	1	1	0	2	5	0	1	1	1	0	1	1	3	4	2	0
4361905	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4362306	6	1	8	10	3	1	2	0	0	4	1	6	0	0	4	6	1	0
4362345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
4362620	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4362819	1	8	0	0	0	3	8	5	2	1	1	2	1	1	2	0	2	0
4362822	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0
4362975	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4363027	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4363202	0	2	2	0	0	3	0	5	3	1	2	2	0	0	2	0	2	2
4363210	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
4363494	0	0	1	0	0	0	0	1	2	1	1	0	0	1	0	0	0	0
4363537	2	0	0	0	1	1	0	0	0	0	1	1	1	0	0	2	0	0
4364203	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4364411	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4364412	0	0	0	1	0	1	1	0	1	0	1	1	2	2	1	1	0	1
4364413	13	3	16	11	16	31	8	3	11	7	12	13	3	18	7	11	13	9
4364514	1	2	3	0	1	1	0	3	0	1	0	0	3	0	1	2	1	0
4364515	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4364838	1	0	0	0	0	0	2	2	1	0	0	1	0	0	0	0	0	0
4365145	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4365229	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
4365230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4365231	0	2	1	0	1	0	0	0	0	1	0	0	0	2	1	0	1	0
4365306	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4365377	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
4365499	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
436550	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0
4365849	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4365850	8	6	5	5	7	2	11	5	1	4	11	2	2	5	4	5	5	10
4365865	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
436590	41	46	65	48	59	55	71	29	33	47	45	45	38	32	59	59	47	62
4366008	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
4366141	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
4366200	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
4366263	24	45	52	34	8	14	36	37	25	22	14	24	22	14	23	15	9	40
4366499	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4366579	0	4	2	0	0	0	3	6	0	1	0	1	1	0	0	0	0	1
4366783	1	0	60	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0
4367286	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4367455	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
4368029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4368045	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4368136	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4368162	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
4368451	3	1	0	1	3	4	4	0	4	5	2	3	3	0	3	1	1	0
4368625	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4368675	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4369105	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4369470	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
4369506	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
4369634	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4369693	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	2	0
4369699	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4369743	5	3	2	4	2	3	4	2	1	1	6	5	3	2	3	5	3	5
4369794	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4369970	4	0	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1
4370059	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4370648	1	0	1	1	1	2	1	0	3	0	2	0	1	0	0	0	4	0
4370713	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4370717	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4370738	20	8	28	30	30	23	11	13	44	26	19	19	25	36	29	28	30	37
4371173	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
4371191	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4371349	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4371421	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
4371434	1	2	0	0	1	1	1	1	2	2	1	0	2	1	2	1	3	1
4371558	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4371756	7	6	5	4	3	0	2	5	5	2	5	4	1	1	6	3	0	5
4371886	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4371959	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4372114	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
4372149	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	2
4372310	1	6	2	1	0	0	3	1	1	1	1	2	0	0	1	1	2	0
4372372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4372434	1	0	2	0	1	3	0	0	0	0	0	1	1	0	1	0	1	0
4372918	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4373078	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
4373421	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4373617	54	37	49	33	47	42	89	42	52	45	78	83	48	74	105	75	82	94
4373961	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4374001	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0
4374097	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
4374193	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4374560	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
4374754	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4375157	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1
4375286	1	3	0	0	5	2	4	3	3	2	2	2	1	0	1	1	4	3
4375291	0	0	0	0	1	0	2	2	2	0	6	4	1	0	3	0	1	2
