source,target,correlation,direct,cor
ASV_65,ASV_208,1,undirected,+
ASV_204,ASV_208,-1,undirected,-
ASV_417,ASV_208,-1,undirected,-
ASV_104,ASV_208,-1,undirected,-
ASV_218,ASV_208,1,undirected,+
ASV_508,ASV_208,1,undirected,+
ASV_454,ASV_208,1,undirected,+
ASV_293,ASV_208,1,undirected,+
ASV_2759,ASV_208,1,undirected,+
ASV_1195,ASV_208,1,undirected,+
ASV_493,ASV_208,-1,undirected,-
ASV_666,ASV_208,1,undirected,+
ASV_195,ASV_208,1,undirected,+
ASV_159,ASV_208,-1,undirected,-
ASV_354,ASV_208,-1,undirected,-
ASV_422,ASV_208,-1,undirected,-
ASV_690,ASV_208,-1,undirected,-
ASV_644,ASV_208,1,undirected,+
ASV_714,ASV_208,1,undirected,+
ASV_1696,ASV_208,-1,undirected,-
ASV_2256,ASV_208,1,undirected,+
ASV_1073,ASV_208,1,undirected,+
ASV_233,ASV_208,1,undirected,+
ASV_677,ASV_208,1,undirected,+
ASV_4063,ASV_208,1,undirected,+
ASV_3069,ASV_208,-1,undirected,-
ASV_442,ASV_208,1,undirected,+
ASV_3567,ASV_208,1,undirected,+
ASV_1306,ASV_208,1,undirected,+
ASV_146,ASV_208,1,undirected,+
ASV_1737,ASV_208,1,undirected,+
ASV_7,ASV_454,-1,undirected,-
ASV_17,ASV_454,1,undirected,+
ASV_47,ASV_454,1,undirected,+
ASV_57,ASV_454,1,undirected,+
ASV_65,ASV_454,1,undirected,+
ASV_204,ASV_454,-1,undirected,-
ASV_417,ASV_454,-1,undirected,-
ASV_104,ASV_454,-1,undirected,-
ASV_218,ASV_454,1,undirected,+
ASV_508,ASV_454,1,undirected,+
ASV_208,ASV_454,1,undirected,+
ASV_293,ASV_454,1,undirected,+
ASV_2759,ASV_454,1,undirected,+
ASV_1195,ASV_454,1,undirected,+
ASV_493,ASV_454,-1,undirected,-
ASV_666,ASV_454,1,undirected,+
ASV_195,ASV_454,1,undirected,+
ASV_159,ASV_454,-1,undirected,-
ASV_354,ASV_454,-1,undirected,-
ASV_422,ASV_454,-1,undirected,-
ASV_690,ASV_454,-1,undirected,-
ASV_644,ASV_454,1,undirected,+
ASV_714,ASV_454,1,undirected,+
ASV_1696,ASV_454,-1,undirected,-
ASV_2256,ASV_454,1,undirected,+
ASV_1073,ASV_454,1,undirected,+
ASV_233,ASV_454,1,undirected,+
ASV_677,ASV_454,1,undirected,+
ASV_4063,ASV_454,1,undirected,+
ASV_3069,ASV_454,-1,undirected,-
ASV_442,ASV_454,1,undirected,+
ASV_3567,ASV_454,1,undirected,+
ASV_1306,ASV_454,1,undirected,+
ASV_146,ASV_454,1,undirected,+
ASV_1737,ASV_454,1,undirected,+
ASV_7,ASV_293,-1,undirected,-
ASV_17,ASV_293,1,undirected,+
ASV_47,ASV_293,1,undirected,+
ASV_57,ASV_293,1,undirected,+
ASV_65,ASV_293,1,undirected,+
ASV_204,ASV_293,-1,undirected,-
ASV_417,ASV_293,-1,undirected,-
ASV_104,ASV_293,-1,undirected,-
ASV_218,ASV_293,1,undirected,+
ASV_508,ASV_293,1,undirected,+
ASV_208,ASV_293,1,undirected,+
ASV_454,ASV_293,1,undirected,+
ASV_2759,ASV_293,1,undirected,+
ASV_1195,ASV_293,1,undirected,+
ASV_493,ASV_293,-1,undirected,-
ASV_666,ASV_293,1,undirected,+
ASV_195,ASV_293,1,undirected,+
ASV_159,ASV_293,-1,undirected,-
ASV_354,ASV_293,-1,undirected,-
ASV_422,ASV_293,-1,undirected,-
ASV_690,ASV_293,-1,undirected,-
ASV_644,ASV_293,1,undirected,+
ASV_714,ASV_293,1,undirected,+
ASV_1696,ASV_293,-1,undirected,-
ASV_2256,ASV_293,1,undirected,+
ASV_1073,ASV_293,1,undirected,+
ASV_233,ASV_293,1,undirected,+
ASV_677,ASV_293,1,undirected,+
ASV_4063,ASV_293,1,undirected,+
ASV_3069,ASV_293,-1,undirected,-
ASV_442,ASV_293,1,undirected,+
ASV_3567,ASV_293,1,undirected,+
ASV_1306,ASV_293,1,undirected,+
ASV_146,ASV_293,1,undirected,+
ASV_1737,ASV_293,1,undirected,+
ASV_7,ASV_2759,-1,undirected,-
ASV_17,ASV_2759,1,undirected,+
ASV_47,ASV_2759,1,undirected,+
ASV_57,ASV_2759,1,undirected,+
ASV_65,ASV_2759,1,undirected,+
ASV_204,ASV_2759,-1,undirected,-
ASV_417,ASV_2759,-1,undirected,-
ASV_104,ASV_2759,-1,undirected,-
ASV_218,ASV_2759,1,undirected,+
ASV_508,ASV_2759,1,undirected,+
ASV_208,ASV_2759,1,undirected,+
ASV_454,ASV_2759,1,undirected,+
ASV_293,ASV_2759,1,undirected,+
ASV_1195,ASV_2759,1,undirected,+
ASV_493,ASV_2759,-1,undirected,-
ASV_666,ASV_2759,1,undirected,+
ASV_195,ASV_2759,1,undirected,+
ASV_159,ASV_2759,-1,undirected,-
ASV_354,ASV_2759,-1,undirected,-
ASV_422,ASV_2759,-1,undirected,-
ASV_690,ASV_2759,-1,undirected,-
ASV_644,ASV_2759,1,undirected,+
ASV_714,ASV_2759,1,undirected,+
ASV_1696,ASV_2759,-1,undirected,-
ASV_2256,ASV_2759,1,undirected,+
ASV_1073,ASV_2759,1,undirected,+
ASV_233,ASV_2759,1,undirected,+
ASV_677,ASV_2759,1,undirected,+
ASV_4063,ASV_2759,1,undirected,+
ASV_3069,ASV_2759,-1,undirected,-
ASV_442,ASV_2759,1,undirected,+
ASV_3567,ASV_2759,1,undirected,+
ASV_1306,ASV_2759,1,undirected,+
ASV_146,ASV_2759,1,undirected,+
ASV_1737,ASV_2759,1,undirected,+
ASV_7,ASV_1195,-1,undirected,-
ASV_17,ASV_1195,1,undirected,+
ASV_47,ASV_1195,1,undirected,+
ASV_57,ASV_1195,1,undirected,+
ASV_65,ASV_1195,1,undirected,+
ASV_204,ASV_1195,-1,undirected,-
ASV_417,ASV_1195,-1,undirected,-
ASV_104,ASV_1195,-1,undirected,-
ASV_218,ASV_1195,1,undirected,+
ASV_508,ASV_1195,1,undirected,+
ASV_208,ASV_1195,1,undirected,+
ASV_454,ASV_1195,1,undirected,+
ASV_293,ASV_1195,1,undirected,+
ASV_2759,ASV_1195,1,undirected,+
ASV_493,ASV_1195,-1,undirected,-
ASV_666,ASV_1195,1,undirected,+
ASV_195,ASV_1195,1,undirected,+
ASV_159,ASV_1195,-1,undirected,-
ASV_354,ASV_1195,-1,undirected,-
ASV_422,ASV_1195,-1,undirected,-
ASV_690,ASV_1195,-1,undirected,-
ASV_644,ASV_1195,1,undirected,+
ASV_714,ASV_1195,1,undirected,+
ASV_1696,ASV_1195,-1,undirected,-
ASV_2256,ASV_1195,1,undirected,+
ASV_1073,ASV_1195,1,undirected,+
ASV_233,ASV_1195,1,undirected,+
ASV_677,ASV_1195,1,undirected,+
ASV_4063,ASV_1195,1,undirected,+
ASV_3069,ASV_1195,-1,undirected,-
ASV_442,ASV_1195,1,undirected,+
ASV_3567,ASV_1195,1,undirected,+
ASV_1306,ASV_1195,1,undirected,+
ASV_146,ASV_1195,1,undirected,+
ASV_1737,ASV_1195,1,undirected,+
ASV_7,ASV_493,1,undirected,+
ASV_17,ASV_493,-1,undirected,-
ASV_47,ASV_493,-1,undirected,-
ASV_57,ASV_493,-1,undirected,-
ASV_65,ASV_493,-1,undirected,-
ASV_204,ASV_493,1,undirected,+
ASV_417,ASV_493,1,undirected,+
ASV_104,ASV_493,1,undirected,+
ASV_218,ASV_493,-1,undirected,-
ASV_508,ASV_493,-1,undirected,-
ASV_208,ASV_493,-1,undirected,-
ASV_454,ASV_493,-1,undirected,-
ASV_293,ASV_493,-1,undirected,-
ASV_2759,ASV_493,-1,undirected,-
ASV_1195,ASV_493,-1,undirected,-
ASV_666,ASV_493,-1,undirected,-
ASV_195,ASV_493,-1,undirected,-
ASV_159,ASV_493,1,undirected,+
ASV_354,ASV_493,1,undirected,+
ASV_422,ASV_493,1,undirected,+
ASV_690,ASV_493,1,undirected,+
ASV_644,ASV_493,-1,undirected,-
ASV_714,ASV_493,-1,undirected,-
ASV_1696,ASV_493,1,undirected,+
ASV_2256,ASV_493,-1,undirected,-
ASV_1073,ASV_493,-1,undirected,-
ASV_233,ASV_493,-1,undirected,-
ASV_677,ASV_493,-1,undirected,-
ASV_4063,ASV_493,-1,undirected,-
ASV_3069,ASV_493,1,undirected,+
ASV_442,ASV_493,-1,undirected,-
ASV_3567,ASV_493,-1,undirected,-
ASV_1306,ASV_493,-1,undirected,-
ASV_146,ASV_493,-1,undirected,-
ASV_1737,ASV_493,-1,undirected,-
ASV_7,ASV_666,-1,undirected,-
ASV_17,ASV_666,1,undirected,+
ASV_47,ASV_666,1,undirected,+
ASV_57,ASV_666,1,undirected,+
ASV_65,ASV_666,1,undirected,+
ASV_204,ASV_666,-1,undirected,-
ASV_417,ASV_666,-1,undirected,-
ASV_104,ASV_666,-1,undirected,-
ASV_218,ASV_666,1,undirected,+
ASV_508,ASV_666,1,undirected,+
ASV_208,ASV_666,1,undirected,+
ASV_454,ASV_666,1,undirected,+
ASV_293,ASV_666,1,undirected,+
ASV_2759,ASV_666,1,undirected,+
ASV_1195,ASV_666,1,undirected,+
ASV_493,ASV_666,-1,undirected,-
ASV_195,ASV_666,1,undirected,+
ASV_159,ASV_666,-1,undirected,-
ASV_354,ASV_666,-1,undirected,-
ASV_422,ASV_666,-1,undirected,-
ASV_690,ASV_666,-1,undirected,-
ASV_644,ASV_666,1,undirected,+
ASV_714,ASV_666,1,undirected,+
ASV_1696,ASV_666,-1,undirected,-
ASV_2256,ASV_666,1,undirected,+
ASV_1073,ASV_666,1,undirected,+
ASV_233,ASV_666,1,undirected,+
ASV_677,ASV_666,1,undirected,+
ASV_4063,ASV_666,1,undirected,+
ASV_3069,ASV_666,-1,undirected,-
ASV_442,ASV_666,1,undirected,+
ASV_3567,ASV_666,1,undirected,+
ASV_1306,ASV_666,1,undirected,+
ASV_146,ASV_666,1,undirected,+
ASV_1737,ASV_666,1,undirected,+
ASV_7,ASV_195,-1,undirected,-
ASV_17,ASV_195,1,undirected,+
ASV_47,ASV_195,1,undirected,+
ASV_57,ASV_195,1,undirected,+
ASV_65,ASV_195,1,undirected,+
ASV_204,ASV_195,-1,undirected,-
ASV_417,ASV_195,-1,undirected,-
ASV_104,ASV_195,-1,undirected,-
ASV_218,ASV_195,1,undirected,+
ASV_508,ASV_195,1,undirected,+
ASV_208,ASV_195,1,undirected,+
ASV_454,ASV_195,1,undirected,+
ASV_293,ASV_195,1,undirected,+
ASV_2759,ASV_195,1,undirected,+
ASV_1195,ASV_195,1,undirected,+
ASV_493,ASV_195,-1,undirected,-
ASV_666,ASV_195,1,undirected,+
ASV_159,ASV_195,-1,undirected,-
ASV_354,ASV_195,-1,undirected,-
ASV_422,ASV_195,-1,undirected,-
ASV_690,ASV_195,-1,undirected,-
ASV_644,ASV_195,1,undirected,+
ASV_714,ASV_195,1,undirected,+
ASV_1696,ASV_195,-1,undirected,-
ASV_2256,ASV_195,1,undirected,+
ASV_1073,ASV_195,1,undirected,+
ASV_233,ASV_195,1,undirected,+
ASV_677,ASV_195,1,undirected,+
ASV_4063,ASV_195,1,undirected,+
ASV_3069,ASV_195,-1,undirected,-
ASV_442,ASV_195,1,undirected,+
ASV_3567,ASV_195,1,undirected,+
ASV_1306,ASV_195,1,undirected,+
ASV_146,ASV_195,1,undirected,+
ASV_1737,ASV_195,1,undirected,+
ASV_7,ASV_159,1,undirected,+
ASV_17,ASV_159,-1,undirected,-
ASV_47,ASV_159,-1,undirected,-
ASV_57,ASV_159,-1,undirected,-
ASV_65,ASV_159,-1,undirected,-
ASV_204,ASV_159,1,undirected,+
ASV_417,ASV_159,1,undirected,+
ASV_104,ASV_159,1,undirected,+
ASV_218,ASV_159,-1,undirected,-
ASV_508,ASV_159,-1,undirected,-
ASV_208,ASV_159,-1,undirected,-
ASV_454,ASV_159,-1,undirected,-
ASV_293,ASV_159,-1,undirected,-
ASV_2759,ASV_159,-1,undirected,-
ASV_1195,ASV_159,-1,undirected,-
ASV_493,ASV_159,1,undirected,+
ASV_666,ASV_159,-1,undirected,-
ASV_195,ASV_159,-1,undirected,-
ASV_354,ASV_159,1,undirected,+
ASV_422,ASV_159,1,undirected,+
ASV_690,ASV_159,1,undirected,+
ASV_644,ASV_159,-1,undirected,-
ASV_714,ASV_159,-1,undirected,-
ASV_1696,ASV_159,1,undirected,+
ASV_2256,ASV_159,-1,undirected,-
ASV_1073,ASV_159,-1,undirected,-
ASV_233,ASV_159,-1,undirected,-
ASV_677,ASV_159,-1,undirected,-
ASV_4063,ASV_159,-1,undirected,-
ASV_3069,ASV_159,1,undirected,+
ASV_442,ASV_159,-1,undirected,-
ASV_3567,ASV_159,-1,undirected,-
ASV_1306,ASV_159,-1,undirected,-
ASV_146,ASV_159,-1,undirected,-
ASV_1737,ASV_159,-1,undirected,-
ASV_7,ASV_354,1,undirected,+
ASV_17,ASV_354,-1,undirected,-
ASV_47,ASV_354,-1,undirected,-
ASV_57,ASV_354,-1,undirected,-
ASV_65,ASV_354,-1,undirected,-
ASV_204,ASV_354,1,undirected,+
ASV_417,ASV_354,1,undirected,+
ASV_104,ASV_354,1,undirected,+
ASV_218,ASV_354,-1,undirected,-
ASV_508,ASV_354,-1,undirected,-
ASV_208,ASV_354,-1,undirected,-
ASV_454,ASV_354,-1,undirected,-
ASV_293,ASV_354,-1,undirected,-
ASV_2759,ASV_354,-1,undirected,-
ASV_1195,ASV_354,-1,undirected,-
ASV_493,ASV_354,1,undirected,+
ASV_666,ASV_354,-1,undirected,-
ASV_195,ASV_354,-1,undirected,-
ASV_159,ASV_354,1,undirected,+
ASV_422,ASV_354,1,undirected,+
ASV_690,ASV_354,1,undirected,+
ASV_644,ASV_354,-1,undirected,-
ASV_714,ASV_354,-1,undirected,-
ASV_1696,ASV_354,1,undirected,+
ASV_2256,ASV_354,-1,undirected,-
ASV_1073,ASV_354,-1,undirected,-
ASV_233,ASV_354,-1,undirected,-
ASV_677,ASV_354,-1,undirected,-
ASV_4063,ASV_354,-1,undirected,-
ASV_3069,ASV_354,1,undirected,+
ASV_442,ASV_354,-1,undirected,-
ASV_3567,ASV_354,-1,undirected,-
ASV_1306,ASV_354,-1,undirected,-
ASV_146,ASV_354,-1,undirected,-
ASV_1737,ASV_354,-1,undirected,-
ASV_7,ASV_422,1,undirected,+
ASV_17,ASV_422,-1,undirected,-
ASV_47,ASV_422,-1,undirected,-
ASV_57,ASV_422,-1,undirected,-
ASV_65,ASV_422,-1,undirected,-
ASV_204,ASV_422,1,undirected,+
ASV_417,ASV_422,1,undirected,+
ASV_104,ASV_422,1,undirected,+
ASV_218,ASV_422,-1,undirected,-
ASV_508,ASV_422,-1,undirected,-
ASV_208,ASV_422,-1,undirected,-
ASV_454,ASV_422,-1,undirected,-
ASV_293,ASV_422,-1,undirected,-
ASV_2759,ASV_422,-1,undirected,-
ASV_1195,ASV_422,-1,undirected,-
ASV_493,ASV_422,1,undirected,+
ASV_666,ASV_422,-1,undirected,-
ASV_195,ASV_422,-1,undirected,-
ASV_159,ASV_422,1,undirected,+
ASV_354,ASV_422,1,undirected,+
ASV_690,ASV_422,1,undirected,+
ASV_644,ASV_422,-1,undirected,-
ASV_714,ASV_422,-1,undirected,-
ASV_1696,ASV_422,1,undirected,+
ASV_2256,ASV_422,-1,undirected,-
ASV_1073,ASV_422,-1,undirected,-
ASV_233,ASV_422,-1,undirected,-
ASV_677,ASV_422,-1,undirected,-
ASV_4063,ASV_422,-1,undirected,-
ASV_3069,ASV_422,1,undirected,+
ASV_442,ASV_422,-1,undirected,-
ASV_3567,ASV_422,-1,undirected,-
ASV_1306,ASV_422,-1,undirected,-
ASV_146,ASV_422,-1,undirected,-
ASV_1737,ASV_422,-1,undirected,-
ASV_7,ASV_690,1,undirected,+
ASV_17,ASV_690,-1,undirected,-
ASV_47,ASV_690,-1,undirected,-
ASV_57,ASV_690,-1,undirected,-
ASV_65,ASV_690,-1,undirected,-
ASV_204,ASV_690,1,undirected,+
ASV_417,ASV_690,1,undirected,+
ASV_104,ASV_690,1,undirected,+
ASV_218,ASV_690,-1,undirected,-
ASV_508,ASV_690,-1,undirected,-
ASV_208,ASV_690,-1,undirected,-
ASV_454,ASV_690,-1,undirected,-
ASV_293,ASV_690,-1,undirected,-
ASV_2759,ASV_690,-1,undirected,-
ASV_1195,ASV_690,-1,undirected,-
ASV_493,ASV_690,1,undirected,+
ASV_666,ASV_690,-1,undirected,-
ASV_195,ASV_690,-1,undirected,-
ASV_159,ASV_690,1,undirected,+
ASV_354,ASV_690,1,undirected,+
ASV_422,ASV_690,1,undirected,+
ASV_644,ASV_690,-1,undirected,-
ASV_714,ASV_690,-1,undirected,-
ASV_1696,ASV_690,1,undirected,+
ASV_2256,ASV_690,-1,undirected,-
ASV_1073,ASV_690,-1,undirected,-
ASV_233,ASV_690,-1,undirected,-
ASV_677,ASV_690,-1,undirected,-
ASV_4063,ASV_690,-1,undirected,-
ASV_3069,ASV_690,1,undirected,+
ASV_442,ASV_690,-1,undirected,-
ASV_3567,ASV_690,-1,undirected,-
ASV_1306,ASV_690,-1,undirected,-
ASV_146,ASV_690,-1,undirected,-
ASV_1737,ASV_690,-1,undirected,-
ASV_7,ASV_644,-1,undirected,-
ASV_17,ASV_644,1,undirected,+
ASV_47,ASV_644,1,undirected,+
ASV_57,ASV_644,1,undirected,+
ASV_65,ASV_644,1,undirected,+
ASV_204,ASV_644,-1,undirected,-
ASV_417,ASV_644,-1,undirected,-
ASV_104,ASV_644,-1,undirected,-
ASV_218,ASV_644,1,undirected,+
ASV_508,ASV_644,1,undirected,+
ASV_208,ASV_644,1,undirected,+
ASV_454,ASV_644,1,undirected,+
ASV_293,ASV_644,1,undirected,+
ASV_2759,ASV_644,1,undirected,+
ASV_1195,ASV_644,1,undirected,+
ASV_493,ASV_644,-1,undirected,-
ASV_666,ASV_644,1,undirected,+
ASV_195,ASV_644,1,undirected,+
ASV_159,ASV_644,-1,undirected,-
ASV_354,ASV_644,-1,undirected,-
ASV_422,ASV_644,-1,undirected,-
ASV_690,ASV_644,-1,undirected,-
ASV_714,ASV_644,1,undirected,+
ASV_1696,ASV_644,-1,undirected,-
ASV_2256,ASV_644,1,undirected,+
ASV_1073,ASV_644,1,undirected,+
ASV_233,ASV_644,1,undirected,+
ASV_677,ASV_644,1,undirected,+
ASV_4063,ASV_644,1,undirected,+
ASV_3069,ASV_644,-1,undirected,-
ASV_442,ASV_644,1,undirected,+
ASV_3567,ASV_644,1,undirected,+
ASV_1306,ASV_644,1,undirected,+
ASV_146,ASV_644,1,undirected,+
ASV_1737,ASV_644,1,undirected,+
ASV_7,ASV_714,-1,undirected,-
ASV_17,ASV_714,1,undirected,+
ASV_47,ASV_714,1,undirected,+
ASV_57,ASV_714,1,undirected,+
ASV_65,ASV_714,1,undirected,+
ASV_204,ASV_714,-1,undirected,-
ASV_417,ASV_714,-1,undirected,-
ASV_104,ASV_714,-1,undirected,-
ASV_218,ASV_714,1,undirected,+
ASV_508,ASV_714,1,undirected,+
ASV_208,ASV_714,1,undirected,+
ASV_454,ASV_714,1,undirected,+
ASV_293,ASV_714,1,undirected,+
ASV_2759,ASV_714,1,undirected,+
ASV_1195,ASV_714,1,undirected,+
ASV_493,ASV_714,-1,undirected,-
ASV_666,ASV_714,1,undirected,+
ASV_195,ASV_714,1,undirected,+
ASV_159,ASV_714,-1,undirected,-
ASV_354,ASV_714,-1,undirected,-
ASV_422,ASV_714,-1,undirected,-
ASV_690,ASV_714,-1,undirected,-
ASV_644,ASV_714,1,undirected,+
ASV_1696,ASV_714,-1,undirected,-
ASV_2256,ASV_714,1,undirected,+
ASV_1073,ASV_714,1,undirected,+
ASV_233,ASV_714,1,undirected,+
ASV_677,ASV_714,1,undirected,+
ASV_4063,ASV_714,1,undirected,+
ASV_3069,ASV_714,-1,undirected,-
ASV_442,ASV_714,1,undirected,+
ASV_3567,ASV_714,1,undirected,+
ASV_1306,ASV_714,1,undirected,+
ASV_146,ASV_714,1,undirected,+
ASV_1737,ASV_714,1,undirected,+
ASV_7,ASV_1696,1,undirected,+
ASV_17,ASV_1696,-1,undirected,-
ASV_47,ASV_1696,-1,undirected,-
ASV_57,ASV_1696,-1,undirected,-
ASV_65,ASV_1696,-1,undirected,-
ASV_204,ASV_1696,1,undirected,+
ASV_417,ASV_1696,1,undirected,+
ASV_104,ASV_1696,1,undirected,+
ASV_218,ASV_1696,-1,undirected,-
ASV_508,ASV_1696,-1,undirected,-
ASV_208,ASV_1696,-1,undirected,-
ASV_454,ASV_1696,-1,undirected,-
ASV_293,ASV_1696,-1,undirected,-
ASV_2759,ASV_1696,-1,undirected,-
ASV_1195,ASV_1696,-1,undirected,-
ASV_493,ASV_1696,1,undirected,+
ASV_666,ASV_1696,-1,undirected,-
ASV_195,ASV_1696,-1,undirected,-
ASV_159,ASV_1696,1,undirected,+
ASV_354,ASV_1696,1,undirected,+
ASV_422,ASV_1696,1,undirected,+
ASV_690,ASV_1696,1,undirected,+
ASV_644,ASV_1696,-1,undirected,-
ASV_714,ASV_1696,-1,undirected,-
ASV_2256,ASV_1696,-1,undirected,-
ASV_1073,ASV_1696,-1,undirected,-
ASV_233,ASV_1696,-1,undirected,-
ASV_677,ASV_1696,-1,undirected,-
ASV_4063,ASV_1696,-1,undirected,-
ASV_3069,ASV_1696,1,undirected,+
ASV_442,ASV_1696,-1,undirected,-
ASV_3567,ASV_1696,-1,undirected,-
ASV_1306,ASV_1696,-1,undirected,-
ASV_146,ASV_1696,-1,undirected,-
ASV_1737,ASV_1696,-1,undirected,-
ASV_7,ASV_2256,-1,undirected,-
ASV_17,ASV_2256,1,undirected,+
ASV_47,ASV_2256,1,undirected,+
ASV_57,ASV_2256,1,undirected,+
ASV_65,ASV_2256,1,undirected,+
ASV_204,ASV_2256,-1,undirected,-
ASV_417,ASV_2256,-1,undirected,-
ASV_104,ASV_2256,-1,undirected,-
ASV_218,ASV_2256,1,undirected,+
ASV_508,ASV_2256,1,undirected,+
ASV_208,ASV_2256,1,undirected,+
ASV_454,ASV_2256,1,undirected,+
ASV_293,ASV_2256,1,undirected,+
ASV_2759,ASV_2256,1,undirected,+
ASV_1195,ASV_2256,1,undirected,+
ASV_493,ASV_2256,-1,undirected,-
ASV_666,ASV_2256,1,undirected,+
ASV_195,ASV_2256,1,undirected,+
ASV_159,ASV_2256,-1,undirected,-
ASV_354,ASV_2256,-1,undirected,-
ASV_422,ASV_2256,-1,undirected,-
ASV_690,ASV_2256,-1,undirected,-
ASV_644,ASV_2256,1,undirected,+
ASV_714,ASV_2256,1,undirected,+
ASV_1696,ASV_2256,-1,undirected,-
ASV_1073,ASV_2256,1,undirected,+
ASV_233,ASV_2256,1,undirected,+
ASV_677,ASV_2256,1,undirected,+
ASV_4063,ASV_2256,1,undirected,+
ASV_3069,ASV_2256,-1,undirected,-
ASV_442,ASV_2256,1,undirected,+
ASV_3567,ASV_2256,1,undirected,+
ASV_1306,ASV_2256,1,undirected,+
ASV_146,ASV_2256,1,undirected,+
ASV_1737,ASV_2256,1,undirected,+
ASV_7,ASV_1073,-1,undirected,-
ASV_17,ASV_1073,1,undirected,+
ASV_47,ASV_1073,1,undirected,+
ASV_57,ASV_1073,1,undirected,+
ASV_65,ASV_1073,1,undirected,+
ASV_204,ASV_1073,-1,undirected,-
ASV_417,ASV_1073,-1,undirected,-
ASV_104,ASV_1073,-1,undirected,-
ASV_218,ASV_1073,1,undirected,+
ASV_508,ASV_1073,1,undirected,+
ASV_208,ASV_1073,1,undirected,+
ASV_454,ASV_1073,1,undirected,+
ASV_293,ASV_1073,1,undirected,+
ASV_2759,ASV_1073,1,undirected,+
ASV_1195,ASV_1073,1,undirected,+
ASV_493,ASV_1073,-1,undirected,-
ASV_666,ASV_1073,1,undirected,+
ASV_195,ASV_1073,1,undirected,+
ASV_159,ASV_1073,-1,undirected,-
ASV_354,ASV_1073,-1,undirected,-
ASV_422,ASV_1073,-1,undirected,-
ASV_690,ASV_1073,-1,undirected,-
ASV_644,ASV_1073,1,undirected,+
ASV_714,ASV_1073,1,undirected,+
ASV_1696,ASV_1073,-1,undirected,-
ASV_2256,ASV_1073,1,undirected,+
ASV_233,ASV_1073,1,undirected,+
ASV_677,ASV_1073,1,undirected,+
ASV_4063,ASV_1073,1,undirected,+
ASV_3069,ASV_1073,-1,undirected,-
ASV_442,ASV_1073,1,undirected,+
ASV_3567,ASV_1073,1,undirected,+
ASV_1306,ASV_1073,1,undirected,+
ASV_146,ASV_1073,1,undirected,+
ASV_1737,ASV_1073,1,undirected,+
ASV_7,ASV_233,-1,undirected,-
ASV_17,ASV_233,1,undirected,+
ASV_47,ASV_233,1,undirected,+
ASV_57,ASV_233,1,undirected,+
ASV_65,ASV_233,1,undirected,+
ASV_204,ASV_233,-1,undirected,-
ASV_417,ASV_233,-1,undirected,-
ASV_104,ASV_233,-1,undirected,-
ASV_218,ASV_233,1,undirected,+
ASV_508,ASV_233,1,undirected,+
ASV_208,ASV_233,1,undirected,+
ASV_454,ASV_233,1,undirected,+
ASV_293,ASV_233,1,undirected,+
ASV_2759,ASV_233,1,undirected,+
ASV_1195,ASV_233,1,undirected,+
ASV_493,ASV_233,-1,undirected,-
ASV_666,ASV_233,1,undirected,+
ASV_195,ASV_233,1,undirected,+
ASV_159,ASV_233,-1,undirected,-
ASV_354,ASV_233,-1,undirected,-
ASV_422,ASV_233,-1,undirected,-
ASV_690,ASV_233,-1,undirected,-
ASV_644,ASV_233,1,undirected,+
ASV_714,ASV_233,1,undirected,+
ASV_1696,ASV_233,-1,undirected,-
ASV_2256,ASV_233,1,undirected,+
ASV_1073,ASV_233,1,undirected,+
ASV_677,ASV_233,1,undirected,+
ASV_4063,ASV_233,1,undirected,+
ASV_3069,ASV_233,-1,undirected,-
ASV_442,ASV_233,1,undirected,+
ASV_3567,ASV_233,1,undirected,+
ASV_1306,ASV_233,1,undirected,+
ASV_146,ASV_233,1,undirected,+
ASV_1737,ASV_233,1,undirected,+
ASV_7,ASV_677,-1,undirected,-
ASV_17,ASV_677,1,undirected,+
ASV_47,ASV_677,1,undirected,+
ASV_57,ASV_677,1,undirected,+
ASV_65,ASV_677,1,undirected,+
ASV_204,ASV_677,-1,undirected,-
ASV_417,ASV_677,-1,undirected,-
ASV_104,ASV_677,-1,undirected,-
ASV_218,ASV_677,1,undirected,+
ASV_508,ASV_677,1,undirected,+
ASV_208,ASV_677,1,undirected,+
ASV_454,ASV_677,1,undirected,+
ASV_293,ASV_677,1,undirected,+
ASV_2759,ASV_677,1,undirected,+
ASV_1195,ASV_677,1,undirected,+
ASV_493,ASV_677,-1,undirected,-
ASV_666,ASV_677,1,undirected,+
ASV_195,ASV_677,1,undirected,+
ASV_159,ASV_677,-1,undirected,-
ASV_354,ASV_677,-1,undirected,-
ASV_422,ASV_677,-1,undirected,-
ASV_690,ASV_677,-1,undirected,-
ASV_644,ASV_677,1,undirected,+
ASV_714,ASV_677,1,undirected,+
ASV_1696,ASV_677,-1,undirected,-
ASV_2256,ASV_677,1,undirected,+
ASV_1073,ASV_677,1,undirected,+
ASV_233,ASV_677,1,undirected,+
ASV_4063,ASV_677,1,undirected,+
ASV_3069,ASV_677,-1,undirected,-
ASV_442,ASV_677,1,undirected,+
ASV_3567,ASV_677,1,undirected,+
ASV_1306,ASV_677,1,undirected,+
ASV_146,ASV_677,1,undirected,+
ASV_1737,ASV_677,1,undirected,+
ASV_7,ASV_4063,-1,undirected,-
ASV_17,ASV_4063,1,undirected,+
ASV_47,ASV_4063,1,undirected,+
ASV_57,ASV_4063,1,undirected,+
ASV_65,ASV_4063,1,undirected,+
