ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,mean,Label
ASV_468,Bacteria,Acidobacteria,Acidobacteria_Gp17,Unassigned,Unassigned,Gp17,Unassigned,0.000509713702535193,ASV_468
ASV_617,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000506151988059351,ASV_617
ASV_400,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_composti,0.000320015988373789,ASV_400
ASV_1003,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned,Unassigned,0.000255857330136718,ASV_1003
ASV_403,Bacteria,Acidobacteria,Acidobacteria_Gp16,Unassigned,Unassigned,Gp16,Unassigned,0.000367528529143205,ASV_403
ASV_245,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unassigned,0.000490987799659026,ASV_245
ASV_1489,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000285499379676888,ASV_1489
ASV_348,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unassigned,Unassigned,Gp1,Unassigned,0.00176581439800732,ASV_348
ASV_986,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Unassigned,Ohtaekwangia,Ohtaekwangia_koreensis,0.000185613653959369,ASV_986
ASV_389,Bacteria,Firmicutes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000431920976703992,ASV_389
ASV_261,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unassigned,Rhizomicrobium,Unassigned,0.000411090991436352,ASV_261
ASV_1138,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000356058924564185,ASV_1138
ASV_312,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Unassigned,Unassigned,0.00025282153225709,ASV_312
ASV_347,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys_taiwanensis,0.000417287610110792,ASV_347
ASV_1130,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned,0.000319001093626022,ASV_1130
ASV_4323,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Kofleria,Kofleria_flava,0.000212777049484386,ASV_4323
ASV_47,Bacteria,Proteobacteria,Betaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.00457749154209246,ASV_47
ASV_476,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unassigned,Unassigned,Gp3,Unassigned,0.000665299615139041,ASV_476
ASV_1008,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia,Nocardia_vermiculata,0.000305235717403548,ASV_1008
ASV_76,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Unassigned,Unassigned,Unassigned,0.000660981362488532,ASV_76
ASV_560,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned,0.000307867730200851,ASV_560
ASV_322,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unassigned,Unassigned,Gp3,Unassigned,0.000622904698919038,ASV_322
ASV_1011,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Unassigned,Unassigned,0.000268245115298202,ASV_1011
ASV_795,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000321859957563434,ASV_795
ASV_407,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,Dokdonella_fugitiva,0.000595658049705027,ASV_407
ASV_1239,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned,0.000324436966607687,ASV_1239
ASV_702,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella,Niastella_populi,0.000403980964512546,ASV_702
ASV_148,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia_ubonensis,0.000560599264848857,ASV_148
ASV_413,Bacteria,Actinobacteria,Actinobacteria,Gaiellales,Gaiellaceae,Gaiella,Gaiella_occulta,0.0003472017333829,ASV_413
ASV_2975,Bacteria,Proteobacteria,Betaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000579799758621542,ASV_2975
ASV_15,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unassigned,Unassigned,Gp1,Unassigned,0.00263786261963737,ASV_15
ASV_1467,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unassigned,Unassigned,Gp1,Unassigned,0.000176710341779898,ASV_1467
ASV_622,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000420560022815709,ASV_622
ASV_180,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned,0.000789964466041187,ASV_180
ASV_2297,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000294805907579972,ASV_2297
ASV_5449,Bacteria,Parcubacteria,Unassigned,Unassigned,Unassigned,Parcubacteria_genera_incertae_sedis,Unassigned,0.000376357813536094,ASV_5449
ASV_459,Bacteria,Acidobacteria,Acidobacteria_Gp4,Unassigned,Unassigned,Gp4,Unassigned,0.000704951446443042,ASV_459
ASV_1189,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000216707455715991,ASV_1189
ASV_1758,Bacteria,Actinobacteria,Actinobacteria,Gaiellales,Gaiellaceae,Gaiella,Gaiella_occulta,0.000176431255222846,ASV_1758
ASV_6280,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Unassigned,Unassigned,0.000202538218567437,ASV_6280
ASV_693,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned,0.00039634179499464,ASV_693
ASV_964,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Unassigned,Unassigned,Unassigned,0.00062517291187084,ASV_964
ASV_1141,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Unassigned,Unassigned,0.00018627023523802,ASV_1141
ASV_1228,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Unassigned,0.00072011980508071,ASV_1228
ASV_226,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter_ramosus,0.000576237623382336,ASV_226
ASV_495,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000412161606666941,ASV_495
ASV_71,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium_laguerreae,0.00150234185392429,ASV_71
ASV_477,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000329805591595309,ASV_477
ASV_1430,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Nisaea,Nisaea_denitrificans,0.000185841593306111,ASV_1430
ASV_1599,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Unassigned,0.000188239393819695,ASV_1599
ASV_2951,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000429122814271148,ASV_2951
ASV_211,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella,Niastella_koreensis,0.000468766325923156,ASV_211
ASV_1207,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned,Unassigned,0.000536062440258129,ASV_1207
ASV_433,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000711228294952606,ASV_433
ASV_663,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned,0.000505223797825141,ASV_663
ASV_581,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinomadura,Unassigned,0.000509308751691323,ASV_581
ASV_313,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned,0.000910221866687252,ASV_313
ASV_494,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unassigned,Rhizomicrobium,Rhizomicrobium_palustre,0.00039919036527336,ASV_494
ASV_1736,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000193682926138199,ASV_1736
ASV_258,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,Unassigned,0.000621372688884494,ASV_258
ASV_1191,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unassigned,Unassigned,Gp1,Unassigned,0.000191518910688657,ASV_1191
ASV_370,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned,Unassigned,0.00158010994053928,ASV_370
ASV_716,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer_sesbaniae,0.000221935845920724,ASV_716
ASV_1282,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned,0.000186443329237274,ASV_1282
ASV_1054,Bacteria,Acidobacteria,Acidobacteria_Gp5,Unassigned,Unassigned,Gp5,Unassigned,0.000477290151351902,ASV_1054
ASV_813,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000231667754746674,ASV_813
ASV_688,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned,0.000186432404750479,ASV_688
ASV_3307,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000183043825785816,ASV_3307
ASV_1120,Bacteria,Acidobacteria,Acidobacteria_Gp16,Unassigned,Unassigned,Gp16,Unassigned,0.000196719913231633,ASV_1120
ASV_8269,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000198126366960251,ASV_8269
ASV_5299,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned,0.000180894886862411,ASV_5299
ASV_1181,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Unassigned,Ohtaekwangia,Ohtaekwangia_koreensis,0.000266984585326591,ASV_1181
ASV_994,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned,0.000220903491402282,ASV_994
ASV_66,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,Bacillus_funiculus,0.00195096341611399,ASV_66
ASV_2033,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus_oxalaticus,0.000228863637267921,ASV_2033
ASV_83,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,0.00110100707856253,ASV_83
ASV_374,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Unassigned,0.000213154140787645,ASV_374
ASV_456,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azonexus,Azonexus_caeni,0.00138068409208002,ASV_456
ASV_451,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000871630065432928,ASV_451
ASV_229,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas_aurantiaca,0.00123415866001328,ASV_229
ASV_965,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned,0.000393219428733683,ASV_965
ASV_350,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unassigned,Unassigned,Gp1,Unassigned,0.000665792640902896,ASV_350
ASV_230,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Unassigned,0.000521012948117512,ASV_230
ASV_2691,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.00037862886790063,ASV_2691
ASV_1018,Bacteria,Acidobacteria,Acidobacteria_Gp2,Unassigned,Unassigned,Gp2,Unassigned,0.000680862512940257,ASV_1018
ASV_5668,Bacteria,Microgenomates,Unassigned,Unassigned,Unassigned,Microgenomates_genera_incertae_sedis,Unassigned,0.000255528952063337,ASV_5668
ASV_1930,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000182101701572432,ASV_1930
ASV_355,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus_terrae,0.000261012218983804,ASV_355
ASV_1156,Bacteria,Acidobacteria,Acidobacteria_Gp15,Unassigned,Unassigned,Gp15,Unassigned,0.000294558258026868,ASV_1156
ASV_240,Bacteria,Actinobacteria,Actinobacteria,Gaiellales,Gaiellaceae,Gaiella,Gaiella_occulta,0.000284071843670787,ASV_240
ASV_2893,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned,0.000328562824612426,ASV_2893
ASV_1214,Bacteria,Verrucomicrobia,Subdivision3,Unassigned,Unassigned,Subdivision3_genera_incertae_sedis,Unassigned,0.00027183942990417,ASV_1214
ASV_629,Bacteria,Latescibacteria,Unassigned,Unassigned,Unassigned,Latescibacteria_genera_incertae_sedis,Unassigned,0.000265701270075009,ASV_629
ASV_394,Bacteria,Verrucomicrobia,Spartobacteria,Unassigned,Unassigned,Spartobacteria_genera_incertae_sedis,Unassigned,0.00036629486742544,ASV_394
ASV_1391,Bacteria,Verrucomicrobia,Spartobacteria,Unassigned,Unassigned,Spartobacteria_genera_incertae_sedis,Unassigned,0.000329967595550118,ASV_1391
ASV_415,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Unassigned,0.000609720761115696,ASV_415
ASV_874,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unassigned,Unassigned,0.00111538544629947,ASV_874
ASV_1247,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Unassigned,Unassigned,0.000197728185687116,ASV_1247
ASV_1337,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,Dongia_rigui,0.000232469957027065,ASV_1337
ASV_30,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unassigned,Unassigned,Gp3,Unassigned,0.00398716795440759,ASV_30
ASV_2254,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000710730119208218,ASV_2254
ASV_84,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000405091068274104,ASV_84
ASV_1246,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Unassigned,Unassigned,0.000271968413466851,ASV_1246
ASV_498,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Terrimonas,Terrimonas_arctica,0.000389775088157563,ASV_498
ASV_623,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000183622948487158,ASV_623
ASV_149,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000927444576714536,ASV_149
